timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
922,7,self_attn_after_gate,Horizontal,1,0.15331656,0.036163338,0.8299100220414579,0.007362211907281792
922,7,self_attn_after_gate,Gaussian,1,0.11085756,0.030939205,0.9112180139788577,0.0010573831825985197
922,8,self_attn_after_gate,Vertical,1,0.11987534,0.03523539,0.9143490260667255,0.004894084368725161
922,8,self_attn_after_gate,Horizontal,1,0.14878872,0.042927064,0.84386440962637,0.013947256083420028
922,8,self_attn_after_gate,Gaussian,1,0.12169824,0.03014465,0.8668185136336187,0.004250814506351531
922,6,cross_attn,Vertical,1,0.25149655,0.0691067,0.4407287625777503,0.05312475521193023
922,6,cross_attn,Horizontal,1,0.27231055,0.022919701,0.06612446922391912,0.011176843757955983
922,6,cross_attn,Gaussian,1,0.19772775,0.05346876,0.5267650374111466,0.039491375797885586
922,7,cross_attn,Vertical,1,0.23010433,0.04174552,0.4672048219563687,0.06188473968204138
922,7,cross_attn,Horizontal,1,0.26970747,0.018847099,0.07314218774878171,0.01671135667700321
922,7,cross_attn,Gaussian,1,0.18442202,0.034583822,0.5248224193486896,0.03493223926771512
922,8,cross_attn,Vertical,1,0.2530406,0.04247892,0.35250546286625295,0.05616391469103656
922,8,cross_attn,Horizontal,1,0.28000918,0.026009379,0.029318781083353115,0.010219648070101417
922,8,cross_attn,Gaussian,1,0.1894167,0.034564935,0.5059495234819703,0.05710498986733135
922,6,mix_ffn_after_gate,Vertical,1,0.11057285,0.018084083,0.9155158549858307,0.0009992770265695016
922,6,mix_ffn_after_gate,Horizontal,1,0.12718485,0.019040203,0.879257515625514,0.0017121283271200611
922,6,mix_ffn_after_gate,Gaussian,1,0.0848665,0.013063046,0.9156827251960955,0.0005585189694916099
922,7,mix_ffn_after_gate,Vertical,1,0.10930924,0.019552408,0.9109865850507767,0.0014093798508169179
922,7,mix_ffn_after_gate,Horizontal,1,0.12314992,0.021457087,0.8885990809145531,0.001663438213215768
922,7,mix_ffn_after_gate,Gaussian,1,0.091244504,0.015814757,0.9064335048381073,0.0014484912361950692
922,8,mix_ffn_after_gate,Vertical,1,0.12138715,0.023971634,0.8946209520103525,0.0027769627916858514
922,8,mix_ffn_after_gate,Horizontal,1,0.14275435,0.0232814,0.8440162933064483,0.002950507766499347
922,8,mix_ffn_after_gate,Gaussian,1,0.10506227,0.018119322,0.8807388362910072,0.0027453407278251437
899,6,self_attn_after_gate,Vertical,1,0.10131823,0.02837021,0.9362545180003885,0.0019233385100177773
899,6,self_attn_after_gate,Horizontal,1,0.13776436,0.03075915,0.8706341677741753,0.0033116001991879136
899,6,self_attn_after_gate,Gaussian,1,0.10155913,0.0288189,0.916851020754292,0.0012977488069197743
899,7,self_attn_after_gate,Vertical,1,0.1264368,0.041344304,0.9038897117096941,0.00592779618513486
899,7,self_attn_after_gate,Horizontal,1,0.17032771,0.037140083,0.7945818124830327,0.008659374426104594
899,7,self_attn_after_gate,Gaussian,1,0.11625941,0.035866454,0.8984871458214971,0.0015130189255316495
899,8,self_attn_after_gate,Vertical,1,0.12723015,0.042558882,0.9004692690104927,0.007233488258444168
899,8,self_attn_after_gate,Horizontal,1,0.14330295,0.036989372,0.8495357162772657,0.013749644752744568
899,8,self_attn_after_gate,Gaussian,1,0.132034,0.031962305,0.8445642492404296,0.004929660605380485
