timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
749,8,block_output,Vertical,1,0.07093972,0.01709531,0.9636595944374976,0.0003881873398683655
749,8,block_output,Horizontal,1,0.08755913,0.017185897,0.9411159826173696,0.0006186753863650968
749,8,block_output,Gaussian,1,0.06766924,0.01572657,0.9609189944802076,0.00024288806091827284
749,9,block_output,Vertical,1,0.06595905,0.016814198,0.9705636012979929,0.00022696652227852928
749,9,block_output,Horizontal,1,0.091309614,0.015916822,0.9318763141705113,0.0008061248817104858
749,9,block_output,Gaussian,1,0.077989705,0.014143221,0.9466957777826631,0.00036711795774815837
710,5,block_output,Vertical,1,0.0590042,0.012369279,0.974170149607335,0.0001372244649684148
710,5,block_output,Horizontal,1,0.06068007,0.01194772,0.9721062178821928,0.0001558722913511353
710,5,block_output,Gaussian,1,0.059104577,0.011972202,0.9644252524352295,0.00014277376069631742
710,6,block_output,Vertical,1,0.07395772,0.013150048,0.9607377820298096,0.00017543978724048398
710,6,block_output,Horizontal,1,0.061247293,0.012576834,0.9710703341326898,0.0001967799451085176
710,6,block_output,Gaussian,1,0.062690906,0.012981993,0.9636787670610443,0.0001869292680982662
710,7,block_output,Vertical,1,0.07030342,0.01356921,0.9632282075512956,0.00022885330909604734
710,7,block_output,Horizontal,1,0.08981206,0.01555409,0.9403851936751151,0.0004271236382144951
710,7,block_output,Gaussian,1,0.07347234,0.011835992,0.9481717761562873,0.00026639069244792547
710,8,block_output,Vertical,1,0.07023552,0.016680209,0.9657823399403449,0.0003206742154600893
710,8,block_output,Horizontal,1,0.094316475,0.016790075,0.9277892725166113,0.0007698365191617656
710,8,block_output,Gaussian,1,0.093315646,0.017155128,0.9198341485651982,0.0007302058020726125
710,9,block_output,Vertical,1,0.07254061,0.016358012,0.9621579728919238,0.00035104457163324303
710,9,block_output,Horizontal,1,0.08033576,0.014723406,0.9469579808395943,0.0006039991011098318
710,9,block_output,Gaussian,1,0.07045832,0.0146653885,0.9581229270412629,0.00022299711082318812
666,5,block_output,Vertical,1,0.062306948,0.012214894,0.9722453585509824,0.00013184151508418575
666,5,block_output,Horizontal,1,0.058197364,0.011290788,0.9744378399015434,0.0001451024568245388
666,5,block_output,Gaussian,1,0.05714357,0.011181188,0.9673609929997476,0.00015004601094541404
666,6,block_output,Vertical,1,0.0652014,0.014432028,0.9694344293359424,0.00016936789443997965
666,6,block_output,Horizontal,1,0.06077671,0.012982843,0.9718054633049755,0.00019114427707901438
666,6,block_output,Gaussian,1,0.059947103,0.012418163,0.9668155275523144,0.00021483289677180894
666,7,block_output,Vertical,1,0.057396088,0.013488778,0.9764456072671657,0.00014337048513716295
666,7,block_output,Horizontal,1,0.089734115,0.014762877,0.9372576269617207,0.00044787197478600535
666,7,block_output,Gaussian,1,0.06507197,0.013052119,0.9637914473337684,0.00017265049955384178
666,8,block_output,Vertical,1,0.079116024,0.018468538,0.9550345488049152,0.00043027290745396336
666,8,block_output,Horizontal,1,0.078099445,0.017295824,0.9506368124943549,0.0006425478168826529
666,8,block_output,Gaussian,1,0.06984138,0.015045692,0.9600333590071868,0.0002298216766497349
666,9,block_output,Vertical,1,0.06758209,0.016959969,0.9690863767777758,0.00022327976265383288
666,9,block_output,Horizontal,1,0.09472847,0.01662373,0.92756929528516,0.0006712497681249177
666,9,block_output,Gaussian,1,0.072589844,0.016412798,0.9567093598918649,0.0002650492957086806
617,5,block_output,Vertical,1,0.052388906,0.013006962,0.9806880426953211,0.00011297786646203913
617,5,block_output,Horizontal,1,0.08335312,0.013205705,0.9481085977123986,0.00032305702499562777
617,5,block_output,Gaussian,1,0.07035345,0.012733432,0.9483994497045175,0.00021373171766886421
617,6,block_output,Vertical,1,0.06587959,0.014810582,0.9687055081235443,0.000195513994685933
617,6,block_output,Horizontal,1,0.0728256,0.013173725,0.9581845908234409,0.00031377059855503106
617,6,block_output,Gaussian,1,0.06343451,0.013830688,0.9637378669604999,0.00024465258108950154
617,7,block_output,Vertical,1,0.058708314,0.013876178,0.9755722643530573,0.0001555304467680831
617,7,block_output,Horizontal,1,0.07603619,0.013589407,0.9551324060560547,0.00030694172995597444
617,7,block_output,Gaussian,1,0.0813964,0.012961351,0.9364584380757257,0.0003966572299189118
617,8,block_output,Vertical,1,0.06867118,0.01699419,0.9659331627092055,0.00036455034582402626
617,8,block_output,Horizontal,1,0.07608932,0.01779257,0.953239076409183,0.0006112450258670978
617,8,block_output,Gaussian,1,0.073243745,0.015648663,0.9561289983010228,0.0002759846173456197
617,9,block_output,Vertical,1,0.070399255,0.016443638,0.9640532097052273,0.0002667299129108161
617,9,block_output,Horizontal,1,0.07154372,0.01508426,0.957403852690652,0.00043219577632710933
617,9,block_output,Gaussian,1,0.08131108,0.017377175,0.9452533859307108,0.000376648569419165
562,5,block_output,Vertical,1,0.050718714,0.0136485845,0.9816500813970437,0.0001251431633324614
562,5,block_output,Horizontal,1,0.05945803,0.012492043,0.9724073841235347,0.0001910248721590789
562,5,block_output,Gaussian,1,0.07314417,0.014374877,0.9464347609390831,0.00033049284338553995
562,6,block_output,Vertical,1,0.055775728,0.014043913,0.9782834184181632,0.00011662150383739277
562,6,block_output,Horizontal,1,0.06447566,0.013616137,0.9670946407128345,0.0002470389414775778
562,6,block_output,Gaussian,1,0.061980173,0.013054116,0.9658049774647375,0.00017853183880030564
562,7,block_output,Vertical,1,0.06071885,0.014643538,0.9732693775868939,0.0001815833973255139
562,7,block_output,Horizontal,1,0.066716075,0.014672408,0.9654312136706378,0.00025760531508844025
562,7,block_output,Gaussian,1,0.07248282,0.01230465,0.9525656285994453,0.00022376144294443872
562,8,block_output,Vertical,1,0.09098496,0.018501353,0.9387010732162833,0.0006446453185697829
562,8,block_output,Horizontal,1,0.07586743,0.01805078,0.9535022421509503,0.0006247919478472163
562,8,block_output,Gaussian,1,0.08841082,0.014321018,0.9281442664096933,0.0004167516654840659
562,9,block_output,Vertical,1,0.06494683,0.016148683,0.9698580840461902,0.0002022978827417019
562,9,block_output,Horizontal,1,0.07410774,0.015729845,0.9532438173781828,0.0005054937174510029
562,9,block_output,Gaussian,1,0.07491429,0.015636649,0.9555012100871587,0.00026657860858804086
